name,is_male,is_female,is_surname
Alpertti,True,False,False
Alpha,True,True,False
Alphaeus,True,False,False
Alphaios,True,False,False
Alphege,True,False,False
Alphius,True,False,False
Alphonse,True,False,False
Alphonsine,False,True,False
Alphonso,True,False,False
Alphonsus,True,False,False
Alphonzo,True,False,False
Alpin,True,False,False
Alsu,False,True,False
Alta,False,True,False
Altagracia,False,True,False
Altair,True,False,False
Altan,True,True,False
Altansarnai,False,True,False
Altantsetseg,False,True,False
Alte,True,True,False
Alter,True,False,False
Althaia,False,True,False
Althea,False,True,False
Altin,True,False,False
Alton,True,False,False
Altti,True,False,False
Altwidus,True,False,False
Aludra,False,True,False
Alun,True,False,False
Alv,True,False,False
Alva,True,True,False
Alvah,True,False,False
Alvar,True,False,False
Alvard,False,True,False
Álvaro,True,False,False
Alvaro,True,False,False
Alvarus,True,False,False
Alve,True,False,False
Alvena,False,True,False
Alvilda,False,True,False
Alvilde,False,True,False
Alvin,True,False,False
Alvina,False,True,False
Alvis,True,False,False
Alvise,True,False,False
Alvíss,True,False,False
Alvydas,True,False,False
Alwilda,False,True,False
Alwin,True,False,False
Alwine,False,True,False
Alwyn,True,False,False
Alya,False,True,False
Alyce,False,True,False
Alycia,False,True,False
Alyona,False,True,False
Alyonka,False,True,False
Alyosha,True,False,False
Alys,False,True,False
Alysa,False,True,False
Alyse,False,True,False
Alysha,False,True,False
Alysia,False,True,False
Alyson,False,True,False
Alyssa,False,True,False
Alyssia,False,True,False
Alyx,False,True,False
Alžběta,False,True,False
Alžbeta,False,True,False
Ama,False,True,False
Amabel,False,True,False
Amabilia,False,True,False
Amabilis,True,False,False
Amable,True,True,False
Amada,False,True,False
Amadej,True,False,False
Amadeo,True,False,False
Amadeu,True,False,False
Amadeus,True,False,False
Amadeusz,True,False,False
Amadi,True,False,False
Amadioha,True,False,False
Amadís,True,False,False
Amadis,True,False,False
Amado,True,False,False
Amador,True,False,False
Amadou,True,False,False
Amadu,True,False,False
Amahle,True,True,False
Amaia,False,True,False
Amaka,False,True,False
Amal,True,True,False
Amala,False,True,False
Amalabairga,False,True,False
Amalaberga,False,True,False
Amalareiks,True,False,False
Amalaric,True,False,False
Amalasuintha,False,True,False
Amalaswinþa,False,True,False
Amalberga,False,True,False
Amalbert,True,False,False
Amalgaid,True,False,False
Amália,False,True,False
Amalia,False,True,False
Amálie,False,True,False
Amalie,False,True,False
Amalija,False,True,False
Amaliya,False,True,False
Amalric,True,False,False
Amalrich,True,False,False
Amalthea,False,True,False
Amaltheia,False,True,False
Amâncio,True,False,False
Amancio,True,False,False
Amand,True,False,False
Amanda,False,True,False
Amandeep,True,True,False
Amandine,False,True,False
Amando,True,False,False
Amandus,True,False,False
Amane,False,True,False
Amani,False,True,False
Amantius,True,False,False
Amany,False,True,False
Amar,True,False,False
Amara,False,True,False
Amarachi,False,True,False
Amaranta,False,True,False
Amarante,False,True,False
Amarantha,False,True,False
Amardeep,True,True,False
Amare,True,False,False
Amari,True,True,False
Amariah,True,False,False
Amarilis,False,True,False
Amarjeet,True,True,False
Amaro,True,False,False
Amaru,True,False,False
Amaruq,True,False,False
'Amaryahu,True,False,False
Amaryllis,False,True,False
Amastan,True,False,False
Amata,False,True,False
Amaterasu,False,True,False
Amato,True,False,False
Amator,True,False,False
Amatore,True,False,False
Amatus,True,False,False
'Amatzyahu,True,False,False
Amaury,True,False,False
Amaya,False,True,False
Amayah,False,True,False
Amayas,True,False,False
Amaziah,True,False,False
Ambakoum,True,False,False
Ámbar,False,True,False
Amber,False,True,False
Amberly,False,True,False
Amberlynn,False,True,False
Ambra,False,True,False
Ambram,True,False,False
Ambre,False,True,False
Ambrogino,True,False,False
Ambrogio,True,False,False
Ambroise,True,False,False
Ambroos,True,False,False
Ambrose,True,False,False
Ambrosi,True,False,False
Ambrosia,False,True,False
Ambrosine,False,True,False
Ambrósio,True,False,False
Ambrosio,True,False,False
Ambrosios,True,False,False
Ambrosius,True,False,False
Ambrož,True,False,False
Ambrozije,True,False,False
Ambroży,True,False,False
Ambrus,True,False,False
Amé,True,False,False
Amedea,False,True,False
Amédée,True,False,False
Amedeo,True,False,False
Amée,False,True,False
Amel,True,True,False
Amela,False,True,False
Ameli,False,True,False
Amélia,False,True,False
Amelia,False,True,False
Amélie,False,True,False
Amelie,False,True,False
Amēlija,False,True,False
Amelija,False,True,False
Amelina,False,True,False
Ameliya,False,True,False
Amen,True,False,False
Amenemhat,True,False,False
Amenemhet,True,False,False
Amenhotep,True,False,False
Ameohne'e,False,True,False
Ameqran,True,False,False
Ameretat,False,True,False
América,False,True,False
America,False,True,False
Américo,True,False,False
Amerigo,True,False,False
Amery,True,True,False
Amethyst,False,True,False
Amets,True,True,False
Ametz,True,False,False
Ameyalli,False,True,False
Ameẓyan,True,False,False
Amhlaidh,True,False,False
Amhlaoibh,True,False,False
Ami,True,True,False
Amias,True,False,False
Amice,False,True,False
Amichai,True,False,False
Amie,False,True,False
Amihan,False,True,False
Amika,False,True,False
Amila,True,False,False
Amílcar,True,False,False
Amilcare,True,False,False
Amilia,False,True,False
Amin,True,False,False
Əminə,False,True,False
Amina,False,True,False
Aminah,False,True,False
Aminata,False,True,False
Aminath,False,True,False
Aminatou,False,True,False
Aminda,False,True,False
Amine,True,True,False
Aminta,True,True,False
Aminu,True,False,False
Amir,True,False,False
Amira,False,True,False
Amirah,False,True,False
Amiran,True,False,False
Amirani,True,False,False
Amirkhan,True,False,False
Amis,True,False,False
Amista,False,True,False
Amit,True,True,False
Amita,False,True,False
Amitabh,True,False,False
Amitai,True,False,False
Amittai,True,False,False
Amity,False,True,False
Amiyah,False,True,False
Amjad,True,False,False
Amlaíb,True,False,False
Amleto,True,False,False
'Ammar,True,False,False
Ammar,True,False,False
Ammiel,True,False,False
Ammon,True,False,False
Amna,False,True,False
Amnon,True,False,False
Amogelang,True,True,False
Amon,True,False,False
Amondi,False,True,False
Amonet,False,True,False
Amon-Ra,True,False,False
Amor,True,True,False
Amora,False,True,False
Amordad,False,True,False
Amore,True,True,False
Amos,True,False,False
Amosis,True,True,False
Amour,True,True,False
Amoura,False,True,False
Amparo,False,True,False
Ampelio,True,False,False
Ampelios,True,False,False
Ampelius,True,False,False
Amphelise,False,True,False
Amphitrite,False,True,False
Amporn,False,True,False
Amr,True,False,False
Amram,True,False,False
Amrit,True,False,False
Amrita,False,True,False
Amse,True,False,False
Amulius,True,False,False
Amun,True,False,False
Amund,True,False,False
Amunet,False,True,False
Amurdad,False,True,False
Amvrosiy,True,False,False
Amy,False,True,False
Amyas,True,False,False
Amyntas,True,False,False
An,True,True,False
'Ana,True,True,False
Ana,False,True,False
Anabel,False,True,False
Anabela,False,True,False
Ana Belén,False,True,False
Anabella,False,True,False
Anabelle,False,True,False
Anaclet,True,False,False
Anacleto,True,False,False
Anacletus,True,False,False
Anaëlle,False,True,False
Anah,True,True,False
Anahera,False,True,False
Anahí,False,True,False
Anahid,False,True,False
Anahit,False,True,False
Anahita,False,True,False
Anaiah,True,False,False
Anaís,False,True,False
Anaïs,False,True,False
Ana Isabel,False,True,False
Anaitis,False,True,False
Anakin,True,False,False
Anakletos,True,False,False
Anakoni,True,False,False
Ana María,False,True,False
Anamaria,False,True,False
Anamarija,False,True,False
Anan,True,True,False
Anand,True,False,False
Ananda,True,False,False
Anandi,False,True,False
Anangikwe,False,True,False
Anani,True,False,False
Ananias,True,False,False
Anano,False,True,False
Anansi,True,False,False
Anant,True,False,False
Ananta,True,False,False
Ananth,True,False,False
Anantha,True,False,False
Anapa,True,False,False
Anar,True,True,False
Anara,False,True,False
Anargul,False,True,False
Anargyros,True,False,False
Anaru,True,False,False
Anas,True,False,False
Ana Sofía,False,True,False
Anass,True,False,False
Anastácia,False,True,False
Anastacia,False,True,False
Anastacio,True,False,False
Anastas,True,False,False
Anastasia,False,True,False
Anastasie,True,True,False
Anastasija,False,True,False
Anastasio,True,False,False
Anastasios,True,False,False
Anastasius,True,False,False
Anastasiy,True,False,False
Anastasiya,False,True,False
Anastázia,False,True,False
Anastázie,False,True,False
Anastazie,False,True,False
Anastazija,False,True,False
Anastazja,False,True,False
Anastazy,True,False,False
Anasztáz,True,False,False
Anasztázia,False,True,False
Anat,True,True,False
Anath,True,True,False
Anatjari,True,False,False
Anatol,True,False,False
Anatole,True,False,False
Anatoli,True,False,False
Anatolia,False,True,False
Anatolijs,True,False,False
Anatolios,True,False,False
Anatolius,True,False,False
Anatoliy,True,False,False
Anatoly,True,False,False
Anatu,False,True,False
Anaxagoras,True,False,False
'Anaya,True,False,False
Anaya,False,True,False
Anayeli,False,True,False
Anbu,True,False,False
Anca,False,True,False
Anĉjo,True,False,False
Ancuța,False,True,False
Anđa,False,True,False
Ándaras,True,False,False
Andebert,True,False,False
Anđela,False,True,False
Anděla,False,True,False
Anđelka,False,True,False
Anđelko,True,False,False
Anđelo,True,False,False
Andeolus,True,False,False
Ander,True,False,False
Anders,True,False,False
Anderson,True,False,False
Andi,False,True,False
Andie,True,True,False
Andile,True,True,False
Andjela,False,True,False
Andon,True,False,False
Andoni,True,False,False
Andor,True,False,False
Andra,False,True,False
Andrada,False,True,False
Andranik,True,False,False
András,True,False,False
Andras,True,False,False
Andraste,False,True,False
Andraž,True,False,False
Andre,True,False,False
André,True,False,False
Andréa,False,True,False
Andrea,True,True,False
Andreas,True,False,False
Andrée,False,True,False
Andreea,False,True,False
Andrei,True,False,False
Andréia,False,True,False
Andreia,False,True,False
Andreina,False,True,False
Andrej,True,False,False
Andreja,True,True,False
Andrejs,True,False,False
Andrés,True,False,False
Andres,True,False,False
Andrés Felipe,True,False,False
Andressa,False,True,False
Andreu,True,False,False
Andrew,True,False,False
Andrey,True,False,False
Andria,True,False,False
Andriana,False,True,False
Andries,True,False,False
Andrii,True,False,False
Andrija,True,False,False
Andrijana,False,True,False
Andrina,False,True,False
Andrine,False,True,False
Andris,True,False,False
Andrius,True,False,False
Andriy,True,False,False
Andro,True,False,False
Androcles,True,False,False
Androkles,True,False,False
Andromache,False,True,False
Andromeda,False,True,False
Andronicus,True,False,False
Andronikos,True,False,False
Andrus,True,False,False
Andrzej,True,False,False
Andy,True,True,False
Andżelika,False,True,False
Ane,True,True,False
Aneirin,True,False,False
Anej,True,False,False
Anelia,False,True,False
Anelie,False,True,False
Aneliya,False,True,False
Anemone,False,True,False
Anes,True,False,False
Aneta,False,True,False
Anett,False,True,False
Anette,False,True,False
Aneurin,True,False,False
Anežka,False,True,False
Anfisa,False,True,False
Ange,True,True,False
Ángel,True,False,False
Àngel,True,False,False
Angel,True,True,False
Ángela,False,True,False
Àngela,False,True,False
Ângela,False,True,False
Angéla,False,True,False
Angela,False,True,False
Angèle,False,True,False
Angelė,False,True,False
Ángeles,False,True,False
Angelia,False,True,False
Angélica,False,True,False
Angelica,False,True,False
Angelien,False,True,False
Angelika,False,True,False
Angeliki,False,True,False
Angelina,False,True,False
Angeline,False,True,False
Angelino,True,False,False
Angélique,False,True,False
Angelique,False,True,False
Angelita,False,True,False
Angelle,False,True,False
Ângelo,True,False,False
Angelo,True,False,False
Angelos,True,False,False
Àngels,False,True,False
Angelus,True,False,False
Angerona,False,True,False
Angharad,False,True,False
Anghel,True,False,False
Ànghela,False,True,False
Ànghelu,True,False,False
Angie,False,True,False
Angilbert,True,False,False
Angiola,False,True,False
Angiolo,True,False,False
Angjelko,True,False,False
Angra Mainyu,True,False,False
Angrboða,False,True,False
Angus,True,False,False
Angustias,False,True,False
Angyalka,False,True,False
Anh,True,True,False
Anhelina,False,True,False
Ani,False,True,False
Ania,False,True,False
Aníbal,True,False,False
Anica,False,True,False
Anicet,True,False,False
Aniceta,False,True,False
Anicetas,True,False,False
Aniceto,True,False,False
Anicetus,True,False,False
Aniela,False,True,False
Anielka,False,True,False
Aniello,True,False,False
Anik,True,False,False
Anika,False,True,False
Aniket,True,False,False
Aniketos,True,False,False
Anikó,False,True,False
Anıl,True,False,False
Anil,True,False,False
Anila,True,True,False
Anima,False,True,False
Animikii,True,False,False
Anina,False,True,False
Aniol,True,False,False
Aniruddha,True,False,False
Anis,True,False,False
Anisa,False,True,False
Anise,False,True,False
Anish,True,False,False
Anisha,False,True,False
Anisim,True,False,False
Anișoara,False,True,False
Anissa,False,True,False
Anit,True,False,False
Anita,False,True,False
Aniya,False,True,False
Aniyah,False,True,False
Anja,False,True,False
Anjali,False,True,False
Anjan,True,False,False
